step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
252,0.0050600000000000115,2e-05,465.2696061618619,9.946012250879694e-05,0.1603479885090546,1.9932940021646984e-08,38421.66177510001,0.3791923195173946,0.3791923195173946,0.3791923195173946,computed,,,p2db,p2db,p2db,273603.63559365366,0.08150575476049335,-0.0822984046426305,0.0062469664580601155,0.005454315954092306,6.218306616151414e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.2696061618619,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3791923195173946,486.82493318617344,486.82493318617344,489.7249331861734
253,0.005080000000000012,2e-05,465.49296340252204,9.945471737604104e-05,0.16075382896082255,1.9981218330082584e-08,38779.937949160565,0.3827282304382982,0.3827282304382982,0.3827282304382982,computed,,,p2db,p2db,p2db,273483.22608650575,0.08139390692776298,-0.08211234710672288,0.006183562935832971,0.00546512203499005,7.218830177721514e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.49296340252204,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3827282304382982,486.82493318617344,486.82493318617344,489.7249331861734
254,0.005100000000000012,2e-05,465.7150778557142,9.94492970433756e-05,0.16115548208586403,2.0028959252280138e-08,39139.18805875917,0.38627375335562963,0.38627375335562963,0.38627375335562963,computed,,,p2db,p2db,p2db,273363.4007154498,0.08128256322789335,-0.08192715329294337,0.006120372151421475,0.00547578126345584,8.229156132563697e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.7150778557142,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.38627375335562963,486.82493318617344,486.82493318617344,489.7249331861734
255,0.005120000000000012,2e-05,465.93596638713274,9.944386164842106e-05,0.1615530128321099,2.007617104117891e-08,39499.41142455424,0.38982888156480866,0.38982888156480866,0.38982888156480866,computed,,,p2db,p2db,p2db,273244.15165021375,0.08117172193280675,-0.0817428234845357,0.006057398439321998,0.005486296014456989,8.73136064317992e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.93596638713274,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.38982888156480866,486.82493318617344,486.82493318617344,489.7249331861734
256,0.005140000000000012,2e-05,466.1556455257251,9.943841132671044e-05,0.1619464860167682,2.0122861930568918e-08,39860.607406278745,0.39339360874689117,0.39339360874689117,0.39339360874689117,computed,,,p2db,p2db,p2db,273125.471213503,0.08106138065995386,-0.08155935712380848,0.005994646125672231,0.005496668653551418,1.0082661936264281e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.1556455257251,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.39339360874689117,486.82493318617344,486.82493318617344,489.7249331861734
257,0.005160000000000012,2e-05,466.3741372399515,9.943294621012038e-05,0.1623360126631123,2.0169045891417415e-08,40222.78500084874,0.39696802369453477,0.39696802369453477,0.39696802369453477,computed,,,p2db,p2db,p2db,273007.34875792946,0.08095159184133474,-0.08137680714156188,0.005932116205652696,0.005506903045892968,-2.1404674135569457e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.3741372399515,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.39696802369453477,486.82493318617344,486.82493318617344,489.7249331861734
258,0.005180000000000012,2e-05,466.5914502098495,9.942746643139837e-05,0.1627215690033165,2.021472014541413e-08,40585.931793299074,0.4005520038815601,0.4005520038815601,0.4005520038815601,computed,,,p2db,p2db,p2db,272889.7807913698,0.08084226599589454,-0.08119508636222474,0.005869816822252568,0.005516998619297209,-2.1633748334415337e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.5914502098495,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4005520038815601,486.82493318617344,486.82493318617344,489.7249331861734
259,0.005200000000000012,2e-05,466.8076011640902,9.942197212027216e-05,0.1631032476844583,2.0259896376183664e-08,40950.04915617617,0.40414556285394687,0.40414556285394687,0.40414556285394687,computed,,,p2db,p2db,p2db,272772.759805897,0.08073342366003548,-0.08101421703042816,0.005807749846394243,0.0055269586648744335,-2.1888728668137403e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.8076011640902,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.40414556285394687,486.82493318617344,486.82493318617344,489.7249331861734
260,0.005220000000000012,2e-05,467.02260586896307,9.941646340445924e-05,0.1634811107624559,2.030458246330837e-08,41315.13743594518,0.4077487040310405,0.4077487040310405,0.4077487040310405,computed,,,p2db,p2db,p2db,272656.27735043876,0.08062506887023937,-0.08083420418758512,0.005745918528142115,0.005536785408686275,-2.19788990566544e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.02260586896307,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4077487040310405,486.82493318617344,486.82493318617344,489.7249331861734
261,0.005240000000000012,2e-05,467.2364796803647,9.941094040976032e-05,0.163855217414451,2.034878592595681e-08,41681.19684300725,0.4113614294893388,0.4113614294893388,0.4113614294893388,computed,,,p2db,p2db,p2db,272540.3273249672,0.08051720160277083,-0.08065504866058562,0.005684325862855851,0.005546481019614944,-2.2145738845166796e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.2364796803647,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4113614294893388,486.82493318617344,486.82493318617344,489.7249331861734
262,0.005260000000000012,2e-05,467.4492376457872,9.940540326009188e-05,0.16422562575321398,2.0392514148354863e-08,42048.22760684355,0.41498374149364475,0.41498374149364475,0.41498374149364475,computed,,,p2db,p2db,p2db,272424.90239701286,0.08040982044090794,-0.08047674979773724,0.005622974720573079,0.005556047598521389,-2.2347776060249736e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.4492376457872,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.41498374149364475,486.82493318617344,486.82493318617344,489.7249331861734
263,0.005280000000000012,2e-05,467.66089453926315,9.939985207753489e-05,0.16459239236027617,2.0435774321872175e-08,42416.23002222935,0.41861564295316406,0.41861564295316406,0.41861564295316406,computed,,,p2db,p2db,p2db,272309.9954312024,0.08030292348924883,-0.08029930629487338,0.005561867746935462,0.005565487191568015,-2.25025709524318e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.66089453926315,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.41861564295316406,486.82493318617344,486.82493318617344,489.7249331861734
264,0.005300000000000012,2e-05,467.8714648752487,9.939428698237428e-05,0.16495557257218887,2.047857348064298e-08,42785.20446107191,0.42225713753833616,0.42225713753833616,0.42225713753833616,computed,,,p2db,p2db,p2db,272195.59979195416,0.08019650858894059,-0.08012271644990249,0.005501007401377867,0.00557480180634145,-2.2659254793680472e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.8714648752487,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.42225713753833616,486.82493318617344,486.82493318617344,489.7249331861734
265,0.005320000000000012,2e-05,468.08096291775104,9.938870809312941e-05,0.16531522074379945,2.052091853430777e-08,43155.151376788104,0.4259082297240375,0.4259082297240375,0.4259082297240375,computed,,,p2db,p2db,p2db,272081.70879913477,0.08009057342157357,-0.07994697827872876,0.005440395986044613,0.005583993409856643,-2.2809672284643256e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.08096291775104,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4259082297240375,486.82493318617344,486.82493318617344,489.7249331861734
266,0.005340000000000012,2e-05,468.28940268721095,9.938311552658792e-05,0.16567139014765872,2.056281625557316e-08,43526.071305262674,0.42956892479903946,0.42956892479903946,0.42956892479903946,computed,,,p2db,p2db,p2db,271968.3158747915,0.07998511557062297,-0.07977208957039257,0.005380035632689507,0.005593063928317494,-2.2953975829451134e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.28940268721095,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.42956892479903946,486.82493318617344,486.82493318617344,489.7249331861734
267,0.005360000000000012,2e-05,468.49679796679413,9.937750939783768e-05,0.16602413304000527,2.0604273288453372e-08,43897.96486515492,0.4332392288690345,0.4332392288690345,0.4332392288690345,computed,,,p2db,p2db,p2db,271855.4149719316,0.07988013255202865,-0.0795980479256292,0.005319928314281564,0.005602015258356602,-2.317675589641466e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.49679796679413,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4332392288690345,486.82493318617344,486.82493318617344,489.7249331861734
268,0.005380000000000012,2e-05,468.70316230770334,9.937188982029252e-05,0.16637350083930405,2.0645296170471815e-08,44270.83275679919,0.4369191488457852,0.4369191488457852,0.4369191488457852,computed,,,p2db,p2db,p2db,271742.99898054876,0.0797756218118873,-0.07942485077162403,0.005260075868314583,0.005610849240401795,-2.3318239474739988e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.70316230770334,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4369191488457852,486.82493318617344,486.82493318617344,489.7249331861734
269,0.005400000000000012,2e-05,468.9085090344923,9.936625690573484e-05,0.1667195436431401,2.068589127276147e-08,44644.67576140363,0.4406086924392167,0.4406086924392167,0.4406086924392167,computed,,,p2db,p2db,p2db,271631.061963001,0.0796715807879947,-0.07925249538735078,0.005200479943228558,0.0056195676885504005,-2.3446779223029734e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.9085090344923,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4406086924392167,486.82493318617344,486.82493318617344,489.7249331861734
270,0.0054200000000000125,2e-05,469.1128512503213,9.936061076433442e-05,0.16706231091415225,2.072606488523069e-08,45019.494740440525,0.4443078681513992,0.4443078681513992,0.4443078681513992,computed,,,p2db,p2db,p2db,271519.5977559106,0.07956800685642851,-0.07908097891386406,0.005141142086052174,0.005628172385108567,-2.3564919494900582e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.1128512503213,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4443078681513992,486.82493318617344,486.82493318617344,489.7249331861734
271,0.0054400000000000125,2e-05,469.31620183983244,9.93549515046797e-05,0.16740185113571668,2.0765823173877033e-08,45395.29063091934,0.4480166852298973,0.4480166852298973,0.4480166852298973,computed,,,p2db,p2db,p2db,271408.60029412707,0.07946489736343597,-0.07891029835415078,0.0050820637008687775,0.005636665075786865,-2.3656329013743704e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.31620183983244,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4480166852298973,486.82493318617344,486.82493318617344,489.7249331861734
272,0.005460000000000013,2e-05,469.5185734745182,9.934927923380581e-05,0.16773821189122554,2.080517219066998e-08,45772.064445427604,0.45173515366817274,0.45173515366817274,0.45173515366817274,computed,,,p2db,p2db,p2db,271298.06360831024,0.07936224963031129,-0.07874045059275926,0.005023246062590327,0.005645047472474835,-2.3723324841032345e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.5185734745182,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.45173515366817274,486.82493318617344,486.82493318617344,489.7249331861734
273,0.005480000000000013,2e-05,469.71997861741835,9.934359405722457e-05,0.16807143981916522,2.0844117868025536e-08,46149.817271221604,0.4554632841966109,0.4554632841966109,0.4554632841966109,computed,,,p2db,p2db,p2db,271187.98182286427,0.07926006095922142,-0.07857143240523122,0.004964690314708423,0.005653321251834019,-2.383135398222047e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.71997861741835,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4554632841966109,486.82493318617344,486.82493318617344,489.7249331861734
274,0.005500000000000013,2e-05,469.9204295250248,9.933789607894924e-05,0.16840158076501896,2.0882666037690675e-08,46528.55026428782,0.45920108822391137,0.45920108822391137,0.45920108822391137,computed,,,p2db,p2db,p2db,271078.3491553843,0.0791583286224053,-0.07840324045142466,0.004906397494414837,0.005661488060542148,-2.3951466773461383e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.9204295250248,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.45920108822391137,486.82493318617344,486.82493318617344,489.7249331861734
275,0.005520000000000013,2e-05,470.11993825273987,9.933218540152039e-05,0.16872867975213343,2.0920822427169477e-08,46908.26465023003,0.46294857784584287,0.46294857784584287,0.46294857784584287,computed,,,p2db,p2db,p2db,270969.15991414944,0.07905704987257499,-0.0782358712910041,0.004848368526287069,0.005669549514395039,-2.4065370755194104e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.11993825273987,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.46294857784584287,486.82493318617344,486.82493318617344,489.7249331861734
276,0.005540000000000013,2e-05,470.31851665810603,9.932646212603276e-05,0.1690527809593564,2.095859265699254e-08,47288.96172120175,0.46670576581496914,0.46670576581496914,0.46670576581496914,computed,,,p2db,p2db,p2db,270860.40849682014,0.0789562219464768,-0.0780693213912643,0.00479060422499269,0.005677507197661999,-2.4174567981108397e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.31851665810603,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.46670576581496914,486.82493318617344,486.82493318617344,489.7249331861734
277,0.005560000000000013,2e-05,470.51617640507624,9.932072635216048e-05,0.16937392775764062,2.09959822452981e-08,47670.64283501045,0.470472665531808,0.470472665531808,0.470472665531808,computed,,,p2db,p2db,p2db,270752.0893885539,0.07885584206821408,-0.07790358713326324,0.004733105301800502,0.005685362664408841,-2.4276575003728817e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.51617640507624,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.470472665531808,486.82493318617344,486.82493318617344,489.7249331861734
278,0.005580000000000013,2e-05,470.712928966877,9.931497817818265e-05,0.16969216271840978,2.1032996608911018e-08,48053.30941171662,0.4742492910112669,0.4742492910112669,0.4742492910112669,computed,,,p2db,p2db,p2db,270644.1971608803,0.07875590744913348,-0.07773866481714095,0.004675872369317087,0.005693117438883505,-2.437573889263467e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.712928966877,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4742492910112669,486.82493318617344,486.82493318617344,489.7249331861734
279,0.005600000000000013,2e-05,470.9087856302096,9.930921770100735e-05,0.17000752764758204,2.106964106760109e-08,48436.962932995106,0.47803565687633953,0.47803565687633953,0.47803565687633953,computed,,,p2db,p2db,p2db,270536.7264698309,0.07865641528977016,-0.07757455066646678,0.00461890594640687,0.0057007730167436795,-2.447033426583589e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.9087856302096,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.47803565687633953,486.82493318617344,486.82493318617344,489.7249331861734
280,0.005620000000000013,2e-05,471.103757498649,9.930344501619572e-05,0.17032006359012658,2.1105920844687776e-08,48821.60494014865,0.4818317783385014,0.4818317783385014,0.4818317783385014,computed,,,p2db,p2db,p2db,270429.6720544969,0.07855736278260002,-0.07741124083482598,0.004562206461436717,0.005708330865300301,-2.456089544418394e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,471.103757498649,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.4818317783385014,486.82493318617344,486.82493318617344,489.7249331861734
